id	name	rawTweet	postTweet	label	mentions	hashtags
222	JonyPeon17	RT @BAREI_MUSIC: The most beautiful prize has been sharing music with all of you @Kaliopi_KMP @j_pootsmann @jamala @NikaKocharov &amp; @Y_G_L @…	amp beautiful music prize rt sharing	2	['@BAREI_MUSIC', '@Kaliopi_KMP', '@j_pootsmann', '@jamala', '@NikaKocharov', '@Y_G_L']	[]
204	ericlewan	RT @queen_gagarina: if only y'all Russia fans stopped trashing Jamala and calling her names it would be really nice you know	all calling fans jamala names nice rt russia stopped trashing	2	['@queen_gagarina']	[]
33	winss7	RT @ACScowcroft: Jamala’s Triumph at Eurovision Reminds Ukraine to Take Cultural Diplomacy Seriously https://t.co/hCiSC7Q4z8 https://t.co/L…	cultural diplomacy eurovision jamala reminds rt triumph ukraine	2	['@ACScowcroft']	[]
218	tsnowbird5000	RT @EuromaidanPress: #Jamala sends everyone a postcard from home, #Ukraine https://t.co/qwQ1X1UC89	home jamala postcard rt sends ukraine	2	['@EuromaidanPress']	['#Jamala', '#Ukraine']
77	yourprincessjpg	RT @Angryesc: Jamala sang from the bottom of her heart and cause of this won. #Eurovision https://t.co/RN6MJHCb1o	bottom eurovision heart jamala rt sang won	2	['@Angryesc']	['#Eurovision']
279	MythicalMagixia	RT @Angryesc: Jamala sang from the bottom of her heart and cause of this won. #Eurovision https://t.co/RN6MJHCb1o	bottom eurovision heart jamala rt sang won	2	['@Angryesc']	['#Eurovision']
153	marcelsardo	😂😂 Somebody will hang for this  In Kiew, Press Conference with #Jamala mistakenly opened with Sergey Lazarev’s Song  https://t.co/wi5IONuYIJ	conference hang jamala kiew lazarev mistakenly opened press sergey song 😂😂	1	[]	['#Jamala']
260	danaducessa	RT @marcelsardo: 😂😂 Somebody will hang for this  In Kiew, Press Conference with #Jamala mistakenly opened with Sergey Lazarev’s Song  https…	conference hang jamala kiew lazarev mistakenly opened press rt sergey song 😂😂	1	['@marcelsardo']	['#Jamala']
52	jimmy_jarkarta	RT @Kateryna_Kruk: Russian Coverage of Jamala’s Victory Descends to the Level of Old Soviet Anecdote https://t.co/6C98IzpJNu	anecdote coverage descends jamala level rt russian soviet victory	2	['@Kateryna_Kruk']	[]
193	ulvdis	RT @GlasnostGone: #Eurovision: #Russia reacts with @Twitter hack. Hardly used misspelt # promoted instead of #Jamala. #Crimea #Tatars. http…	crimea eurovision hack jamala misspelt promoted reacts rt russia tatars	2	['@GlasnostGone', '@Twitter']	['#Eurovision', '#Russia', '#Jamala', '#Crimea', '#Tatars']
272	lemonblaze1	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	cometogether eurovision eurovision_ukraine jamala jamala1944 love rt джамала	2	['@jamala']	['#джамала', '#jamala', '#eurovision', '#jamala1944', '#eurovision_ukraine', '#cometogether']
87	siegfridsfan	. @jamala 's amazing #Eurovision journey in only one picture! Congraz for the win, the trophy was well deserved🇺🇦💙 https://t.co/ElIQf4wuhH	amazing congraz deserved🇺🇦💙 eurovision journey picture trophy win	2	['@jamala']	['#Eurovision']
69	NTenzer	Excellent @michaeldweiss on #Jamala /#conspiracytheories Also reminds us there r 2 #Russia/s https://t.co/B0rQcngdWj https://t.co/mVw6fhO2L4	conspiracytheories excellent jamala reminds russia	1	['@michaeldweiss']	['#Jamala', '#conspiracytheories', '#Russia']
123	Rutenien	Radio Free Europe/Radio Liberty: Jamala says song won on artistic, not political, grounds: Ukr... https://t.co/V9BAIPAcpK #FreeSavchenko	artistic europe free freesavchenko grounds jamala liberty political radio radio song ukr won	2	[]	['#FreeSavchenko']
123	Rutenien	Radio Free Europe/Radio Liberty: Jamala says song won on artistic, not political, grounds https://t.co/HGv1HNizra	artistic europe free grounds jamala liberty political radio radio song won	2	[]	[]
62	OS1954	The Guardian view on the #Eurovision song contest: how to protest and survive | Editorial https://t.co/wFi2Em6Ujq @jamala	contest editorial eurovision guardian protest song survive view	2	['@jamala']	['#Eurovision']
45	TetyanaStadnyk	#sunny #Kyiv #Ukraine happy after @jamala won #Eurovision 😍😁💃 https://t.co/kORthWiYC0	eurovision happy kyiv sunny ukraine won 😍😁💃	2	['@jamala']	['#sunny', '#Kyiv', '#Ukraine', '#Eurovision']
43	wanderer1982	RT @TetyanaStadnyk: #sunny #Kyiv #Ukraine happy after @jamala won #Eurovision 😍😁💃 https://t.co/kORthWiYC0	eurovision happy kyiv rt sunny ukraine won 😍😁💃	2	['@TetyanaStadnyk', '@jamala']	['#sunny', '#Kyiv', '#Ukraine', '#Eurovision']
184	UA_dem	RT @GlasnostGone: #Eurovision: #Russia reacts with @Twitter hack. Hardly used misspelt # promoted instead of #Jamala. #Crimea #Tatars. http…	crimea eurovision hack jamala misspelt promoted reacts rt russia tatars	2	['@GlasnostGone', '@Twitter']	['#Eurovision', '#Russia', '#Jamala', '#Crimea', '#Tatars']
60	24todayneteng	Poroshenko awards Jamala People's Artist of Ukraine title https://t.co/SD61N94yhb	artist awards jamala people poroshenko title ukraine	2	[]	[]
44	olex_scherba	Many in Austria riled up: Jamala's win provoked Russia. Same ppl who were ok with Putin killing thousands Ukrainians. Just sad.	austria jamala killing ppl provoked putin riled russia sad thousands ukrainians up win	2	[]	[]
184	UA_dem	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	cometogether eurovision eurovision_ukraine jamala jamala1944 love rt джамала	2	['@jamala']	['#джамала', '#jamala', '#eurovision', '#jamala1944', '#eurovision_ukraine', '#cometogether']
184	UA_dem	RT @JudithGoughFCO: Shameless picture of excited fan (me) with @jamala #Eurovision #NextGenUA https://t.co/5a3M9QKymt	eurovision excited fan me nextgenua picture rt shameless	2	['@JudithGoughFCO', '@jamala']	['#Eurovision', '#NextGenUA']
313	ex_proc	RT @ACScowcroft: Jamala’s Triumph at Eurovision Reminds Ukraine to Take Cultural Diplomacy Seriously https://t.co/hCiSC7Q4z8 https://t.co/L…	cultural diplomacy eurovision jamala reminds rt triumph ukraine	2	['@ACScowcroft']	[]
119	AndrijUKR2	RT @olex_scherba: Many in Austria riled up: Jamala's win provoked Russia. Same ppl who were ok with Putin killing thousands Ukrainians. J…	austria jamala killing ppl provoked putin riled rt russia thousands ukrainians up win	2	['@olex_scherba']	[]
44	olex_scherba	I remind those who dub Jamala's song as political: it received 10 points in #Austria televoting (2nd to Poland). It means: ppl liked it.	10 2nd austria dub it jamala means points poland political ppl received remind song televoting	2	[]	['#Austria']
256	JohnDelacour	.@gizhkoandrii  @jamala did not “represent #Ukraine”. She simply became tool in the West’s anti-Russian campaign. @OctDalby @tamnat2008	@gizhkoandrii anti campaign represent russian simply tool ukraine west	1	['@gizhkoandrii', '@jamala', '@OctDalby', '@tamnat2008']	['#Ukraine']
215	SteveKomarnycky	RT @GlasnostGone: #Eurovision: #Russia reacts with @Twitter hack. Hardly used misspelt # promoted instead of #Jamala. #Crimea #Tatars. http…	crimea eurovision hack jamala misspelt promoted reacts rt russia tatars	2	['@GlasnostGone', '@Twitter']	['#Eurovision', '#Russia', '#Jamala', '#Crimea', '#Tatars']
314	teite99	RT @JohnDelacour: I must say I feel a little sorry for @jamala, from the start simply a tool in the West’s ❝#CrimeanTatars❞ campaign https:…	campaign crimeantatars❞ feel rt simply start tool west	1	['@JohnDelacour', '@jamala']	['#CrimeanTatars']
251	IamNotAB0t	RT @aydinmurat58: I liked a @YouTube video https://t.co/LCUvH8MQBB LIVE - Jamala - 1944 (Ukraine) at the Grand Final of the 2016 Eurovision…	1944 2016 eurovision final grand jamala live rt ukraine video	2	['@aydinmurat58', '@YouTube']	[]
268	Stredni_trida	RT @JohnDelacour: I must say I feel a little sorry for @jamala, from the start simply a tool in the West’s ❝#CrimeanTatars❞ campaign https:…	campaign crimeantatars❞ feel rt simply start tool west	1	['@JohnDelacour', '@jamala']	['#CrimeanTatars']
261	queen_gagarina	RT @musicnews_shade: Congratulations to Ukraine on winning #Eurovision 2016! @JAMALA wrote and composed her song '1944' by herself. 👏🏻https…	1944 2016 composed congratulations eurovision herself rt song ukraine winning wrote 👏🏻https	2	['@musicnews_shade', '@JAMALA']	['#Eurovision']
315	escloicly	RT @musicnews_shade: Congratulations to Ukraine on winning #Eurovision 2016! @JAMALA wrote and composed her song '1944' by herself. 👏🏻https…	1944 2016 composed congratulations eurovision herself rt song ukraine winning wrote 👏🏻https	2	['@musicnews_shade', '@JAMALA']	['#Eurovision']
256	JohnDelacour	.@gizhkoandrii You won’t find the term neo-nazi in my TL for over a year. Nothing prevents Jews being Nazis. @jamala @OctDalby @tamnat2008	@gizhkoandrii find jews nazi nazis neo prevents term tl won year	2	['@gizhkoandrii', '@jamala', '@OctDalby', '@tamnat2008']	[]
84	CERAP_Paris	RT @NTenzer: Excellent @michaeldweiss on #Jamala /#conspiracytheories Also reminds us there r 2 #Russia/s https://t.co/B0rQcngdWj https://t…	conspiracytheories excellent jamala reminds rt russia	1	['@NTenzer', '@michaeldweiss']	['#Jamala', '#conspiracytheories', '#Russia']
308	Alphaglitchgirl	RT @Angryesc: Jamala sang from the bottom of her heart and cause of this won. #Eurovision https://t.co/RN6MJHCb1o	bottom eurovision heart jamala rt sang won	2	['@Angryesc']	['#Eurovision']
98	gh_joker	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	cometogether eurovision eurovision_ukraine jamala jamala1944 love rt джамала	2	['@jamala']	['#джамала', '#jamala', '#eurovision', '#jamala1944', '#eurovision_ukraine', '#cometogether']
263	SchokoDelphin	RT @BAREI_MUSIC: The most beautiful prize has been sharing music with all of you @Kaliopi_KMP @j_pootsmann @jamala @NikaKocharov &amp; @Y_G_L @…	amp beautiful music prize rt sharing	2	['@BAREI_MUSIC', '@Kaliopi_KMP', '@j_pootsmann', '@jamala', '@NikaKocharov', '@Y_G_L']	[]
282	ESCElliott	RT @queen_gagarina: if only y'all Russia fans stopped trashing Jamala and calling her names it would be really nice you know	all calling fans jamala names nice rt russia stopped trashing	2	['@queen_gagarina']	[]
94	IDEFIE	RT @NTenzer: Excellent @michaeldweiss on #Jamala /#conspiracytheories Also reminds us there r 2 #Russia/s https://t.co/B0rQcngdWj https://t…	conspiracytheories excellent jamala reminds rt russia	1	['@NTenzer', '@michaeldweiss']	['#Jamala', '#conspiracytheories', '#Russia']
256	JohnDelacour	.@MusicMiscreant @Malinka1102  For @jamala to say she can’t visit grandpa in #Crimea is simply a LIE  @shaunwalker7 @guardian @heidistephens	@musicmiscreant can crimea grandpa lie simply visit	1	['@MusicMiscreant', '@Malinka1102', '@jamala', '@shaunwalker7', '@guardian', '@heidistephens']	['#Crimea']
94	IDEFIE	RT @CERAP_Paris: Here @NTenzer's piece on @Jamala - must-read #Eurovision #CrimeaIsUkraine #StopTatarspersecution #Donotliftsanctions https…	crimeaisukraine donotliftsanctions eurovision must piece read rt stoptatarspersecution	2	['@CERAP_Paris', '@NTenzer', '@Jamala']	['#Eurovision', '#CrimeaIsUkraine', '#StopTatarspersecution', '#Donotliftsanctions']
45	TetyanaStadnyk	RT this max. Video footage to #Jamala song with evidence of #Russian annexation of #Crimea. everyone deletes it.  https://t.co/CDjPNlYbxO	annexation crimea deletes evidence footage it jamala max rt russian song video	2	[]	['#Jamala', '#Russian', '#Crimea']
149	RevueLeBanquet	RT @NTenzer: Excellent @michaeldweiss on #Jamala /#conspiracytheories Also reminds us there r 2 #Russia/s https://t.co/B0rQcngdWj https://t…	conspiracytheories excellent jamala reminds rt russia	1	['@NTenzer', '@michaeldweiss']	['#Jamala', '#conspiracytheories', '#Russia']
303	clivewjones14	RT @KyivPost: Photo gallery: #Eurovision winner #Jamala arrives in #Kyiv https://t.co/mYK98yRG2q https://t.co/GHYj4MW36m	arrives eurovision gallery jamala kyiv photo rt winner	2	['@KyivPost']	['#Eurovision', '#Jamala', '#Kyiv']
5	zelenyychelove	RT @JohnDelacour: .@MusicMiscreant @Malinka1102  For @jamala to say she can’t visit grandpa in #Crimea is simply a LIE  @shaunwalker7 @guar…	@musicmiscreant can crimea grandpa lie rt simply visit	1	['@JohnDelacour', '@MusicMiscreant', '@Malinka1102', '@jamala', '@shaunwalker7', '@guar']	['#Crimea']
212	TopherLoveLarry	RT @EurovisionGod_: This scene will give me goosebumps until the day I die. ❤️😍😭 Thanks for such a masterpiece @jamala. https://t.co/CXgUub…	day die give goosebumps masterpiece rt scene ❤️😍😭	2	['@EurovisionGod_', '@jamala']	[]
133	UaNews_online	Jamala Says Song More Artistic Than Political: Ukrainian Eurovision winner Jamala said her song was more abou... https://t.co/mXN7uW5Rye	abou artistic eurovision jamala jamala political song song ukrainian winner	2	[]	[]
0	ppsabengel	RT @marcelsardo: 😂😂 Somebody will hang for this  In Kiew, Press Conference with #Jamala mistakenly opened with Sergey Lazarev’s Song  https…	conference hang jamala kiew lazarev mistakenly opened press rt sergey song 😂😂	1	['@marcelsardo']	['#Jamala']
212	TopherLoveLarry	RT @EurovisionGod_: Jamala slaying Cosmopolitan cover ❤️😍 https://t.co/fKDsCFvn1e	cosmopolitan cover jamala rt slaying ❤️😍	2	['@EurovisionGod_']	[]
212	TopherLoveLarry	RT @jamala: Me on the cover of Cosmopolitan Ukraine!  #jamala #cover_star #cosmopolitan_ukraine https://t.co/qahdnEH3OK	cosmopolitan cosmopolitan_ukraine cover cover_star jamala rt ukraine	2	['@jamala']	['#jamala', '#cover_star', '#cosmopolitan_ukraine']
269	EurovisionGod_	Honey, Jamala won for a reason 😭❤️ Ukraine 2016 forever 🇺🇦🇺🇦 https://t.co/mgtRypsaAD	2016 forever honey jamala reason ukraine won 🇺🇦🇺🇦 😭❤️	2	[]	[]
218	tsnowbird5000	RT @GlasnostGone: #Savchenko lawyer @mark_feygin seen Nadiya. Congratulates #Ukraine &amp; #Jamala on #Eurovision win. #FreeSavchenko https://t…	amp congratulates eurovision freesavchenko jamala lawyer nadiya rt savchenko ukraine win	2	['@GlasnostGone', '@mark_feygin']	['#Savchenko', '#Ukraine', '#Jamala', '#Eurovision', '#FreeSavchenko']
317	JesusFromMars	RT @GlasnostGone: #Savchenko lawyer @mark_feygin seen Nadiya. Congratulates #Ukraine &amp; #Jamala on #Eurovision win. #FreeSavchenko https://t…	amp congratulates eurovision freesavchenko jamala lawyer nadiya rt savchenko ukraine win	2	['@GlasnostGone', '@mark_feygin']	['#Savchenko', '#Ukraine', '#Jamala', '#Eurovision', '#FreeSavchenko']
172	petejohn10	RT @JohnDelacour: .@gizhkoandrii  @jamala did not “represent #Ukraine”. She simply became tool in the West’s anti-Russian campaign. @OctDal…	@gizhkoandrii anti campaign represent rt russian simply tool ukraine west	1	['@JohnDelacour', '@gizhkoandrii', '@jamala', '@OctDal']	['#Ukraine']
172	petejohn10	RT @JohnDelacour: I must say I feel a little sorry for @jamala, from the start simply a tool in the West’s ❝#CrimeanTatars❞ campaign https:…	campaign crimeantatars❞ feel rt simply start tool west	1	['@JohnDelacour', '@jamala']	['#CrimeanTatars']
309	HatHooi	RT @JohnDelacour: .@gizhkoandrii  @jamala did not “represent #Ukraine”. She simply became tool in the West’s anti-Russian campaign. @OctDal…	@gizhkoandrii anti campaign represent rt russian simply tool ukraine west	1	['@JohnDelacour', '@gizhkoandrii', '@jamala', '@OctDal']	['#Ukraine']
39	wavetossed	RT @JohnDelacour: .@gizhkoandrii  @jamala did not “represent #Ukraine”. She simply became tool in the West’s anti-Russian campaign. @OctDal…	@gizhkoandrii anti campaign represent rt russian simply tool ukraine west	1	['@JohnDelacour', '@gizhkoandrii', '@jamala', '@OctDal']	['#Ukraine']
218	tsnowbird5000	RT @TheBankova: President awarded @jamala title of the People’s Artist of Ukraine https://t.co/2df8J9zHP5	artist awarded people president rt title ukraine	2	['@TheBankova', '@jamala']	[]
90	pharaphrasing	RT @ESCTyrone: Feel really sorry for jamala, she's defiantly one of the most unpopular Eurovision winners there has ever been 😱😭 https://t.…	defiantly eurovision feel jamala rt she unpopular winners 😱😭	2	['@ESCTyrone']	[]
39	wavetossed	RT @JohnDelacour: .@MusicMiscreant @Malinka1102  For @jamala to say she can’t visit grandpa in #Crimea is simply a LIE  @shaunwalker7 @guar…	@musicmiscreant can crimea grandpa lie rt simply visit	1	['@JohnDelacour', '@MusicMiscreant', '@Malinka1102', '@jamala', '@shaunwalker7', '@guar']	['#Crimea']
39	wavetossed	RT @JohnDelacour: .@gizhkoandrii You won’t find the term neo-nazi in my TL for over a year. Nothing prevents Jews being Nazis. @jamala @Oct…	@gizhkoandrii find jews nazi nazis neo prevents rt term tl won year	2	['@JohnDelacour', '@gizhkoandrii', '@jamala', '@Oct']	[]
216	UKreality	RT @TheBankova: President awarded @jamala title of the People’s Artist of Ukraine https://t.co/2df8J9zHP5	artist awarded people president rt title ukraine	2	['@TheBankova', '@jamala']	[]
318	dekikrim	@ObamoliniB @NATO @jamala 90% of the Crimean Tatars collaborated with fascists.NATO=NAZI https://t.co/cOJPApmSfJ	90 collaborated crimean fascists nato nazi tatars	1	['@ObamoliniB', '@NATO', '@jamala']	[]
